0,1,2,3,4,5,6
0,tabular_robustEDAC,0.9,5,0.01,0.72,0.4786198621957247
0,tabular_robustEDAC,0.9,5,0.01,0.06,0.9880823964961798
0,tabular_robustEDAC,0.9,5,0.01,0.1,0.520911131829925
0,tabular_robustEDAC,0.9,5,0.01,0.08,0.9962270478774936
0,tabular_robustEDAC,0.9,5,0.01,0.02,0.9928150341260304
0,tabular_robustEDAC,0.9,5,0.01,0.0,0.47485943671594144
0,tabular_robustEDAC,0.9,5,0.01,0.0,0.14764313930056672
0,tabular_robustEDAC,0.9,5,0.01,0.0,0.6152746660257259
0,tabular_robustEDAC,0.9,5,0.01,0.02,0.9939559979095031
0,tabular_robustEDAC,0.9,5,0.01,0.0,0.5234433354403034
0,true_model,0.9,5,0.01,0.72,1.0
0,true_model,0.9,5,0.01,0.06,1.0
0,true_model,0.9,5,0.01,0.1,1.0
0,true_model,0.9,5,0.01,0.08,1.0
0,true_model,0.9,5,0.01,0.02,1.0
0,true_model,0.9,5,0.01,0.0,1.0
0,true_model,0.9,5,0.01,0.0,1.0
0,true_model,0.9,5,0.01,0.0,1.0
0,true_model,0.9,5,0.01,0.02,1.0
0,true_model,0.9,5,0.01,0.0,1.0
0,VI_model,0.9,5,0.01,0.72,0.0
0,VI_model,0.9,5,0.01,0.06,1.0
0,VI_model,0.9,5,0.01,0.1,0.0
0,VI_model,0.9,5,0.01,0.08,0.0
0,VI_model,0.9,5,0.01,0.02,0.0
0,VI_model,0.9,5,0.01,0.0,1.0
0,VI_model,0.9,5,0.01,0.0,1.0
0,VI_model,0.9,5,0.01,0.0,1.0
0,VI_model,0.9,5,0.01,0.02,1.0
0,VI_model,0.9,5,0.01,0.0,1.0
0,tabular_EDAC,0.9,25,0.01,0.77,0.5343377197091136
0,tabular_EDAC,0.9,25,0.01,0.06,0.7102798504829149
0,tabular_EDAC,0.9,25,0.01,0.03,0.6125639640144411
0,tabular_EDAC,0.9,25,0.01,0.04,0.5929141052759767
0,tabular_EDAC,0.9,25,0.01,0.02,0.9586746257774519
0,tabular_EDAC,0.9,25,0.01,0.02,0.9853704634321381
0,tabular_EDAC,0.9,25,0.01,0.01,0.5926185792508629
0,tabular_EDAC,0.9,25,0.01,0.02,0.9780915357075483
0,tabular_EDAC,0.9,25,0.01,0.02,0.9057703163746612
0,tabular_EDAC,0.9,25,0.01,0.01,0.8824549273809922
0,tabular_robustEDAC,0.9,25,0.01,0.77,0.5329411592178667
0,tabular_robustEDAC,0.9,25,0.01,0.06,0.7057691300287088
0,tabular_robustEDAC,0.9,25,0.01,0.03,0.606898365011878
0,tabular_robustEDAC,0.9,25,0.01,0.04,0.5516640459812279
0,tabular_robustEDAC,0.9,25,0.01,0.02,0.973840215649926
0,tabular_robustEDAC,0.9,25,0.01,0.02,0.9746755176408229
0,tabular_robustEDAC,0.9,25,0.01,0.01,0.5762912437335883
0,tabular_robustEDAC,0.9,25,0.01,0.02,0.9866621343589809
0,tabular_robustEDAC,0.9,25,0.01,0.02,0.9789855499420652
0,tabular_robustEDAC,0.9,25,0.01,0.01,0.9484059525786908
0,true_model,0.9,25,0.01,0.77,1.0
0,true_model,0.9,25,0.01,0.06,1.0
0,true_model,0.9,25,0.01,0.03,1.0
0,true_model,0.9,25,0.01,0.04,1.0
0,true_model,0.9,25,0.01,0.02,1.0
0,true_model,0.9,25,0.01,0.02,1.0
0,true_model,0.9,25,0.01,0.01,1.0
0,true_model,0.9,25,0.01,0.02,1.0
0,true_model,0.9,25,0.01,0.02,1.0
0,true_model,0.9,25,0.01,0.01,1.0
0,VI_model,0.9,25,0.01,0.77,0.0
0,VI_model,0.9,25,0.01,0.06,1.0
0,VI_model,0.9,25,0.01,0.03,0.0
0,VI_model,0.9,25,0.01,0.04,0.0
0,VI_model,0.9,25,0.01,0.02,0.0
0,VI_model,0.9,25,0.01,0.02,1.0
0,VI_model,0.9,25,0.01,0.01,1.0
0,VI_model,0.9,25,0.01,0.02,1.0
0,VI_model,0.9,25,0.01,0.02,1.0
0,VI_model,0.9,25,0.01,0.01,1.0
0,tabular_EDAC,0.9,125,0.01,0.73,0.5090448045588867
0,tabular_EDAC,0.9,125,0.01,0.06,0.7357708138818677
0,tabular_EDAC,0.9,125,0.01,0.07,0.6655955550008994
0,tabular_EDAC,0.9,125,0.01,0.04,0.6637428586050687
0,tabular_EDAC,0.9,125,0.01,0.02,0.7537044857576747
0,tabular_EDAC,0.9,125,0.01,0.01,0.9001384777835374
0,tabular_EDAC,0.9,125,0.01,0.02,0.8921906178362242
0,tabular_EDAC,0.9,125,0.01,0.02,0.8021953859510521
0,tabular_EDAC,0.9,125,0.01,0.03,0.8023791525118522
0,tabular_EDAC,0.9,125,0.01,0.01,0.8880316699062627
0,tabular_robustEDAC,0.9,125,0.01,0.73,0.521440776727694
0,tabular_robustEDAC,0.9,125,0.01,0.06,0.7591310188333813
0,tabular_robustEDAC,0.9,125,0.01,0.07,0.6303810713610327
0,tabular_robustEDAC,0.9,125,0.01,0.04,0.6194816897826896
0,tabular_robustEDAC,0.9,125,0.01,0.02,0.8244073363494195
0,tabular_robustEDAC,0.9,125,0.01,0.01,0.856156219653754
0,tabular_robustEDAC,0.9,125,0.01,0.02,0.9003018902903596
0,tabular_robustEDAC,0.9,125,0.01,0.02,0.8818962707942892
0,tabular_robustEDAC,0.9,125,0.01,0.03,0.6884685120315697
0,tabular_robustEDAC,0.9,125,0.01,0.01,0.9101897842603868
0,true_model,0.9,125,0.01,0.73,1.0
0,true_model,0.9,125,0.01,0.06,1.0
0,true_model,0.9,125,0.01,0.07,1.0
0,true_model,0.9,125,0.01,0.04,1.0
0,true_model,0.9,125,0.01,0.02,1.0
0,true_model,0.9,125,0.01,0.01,1.0
0,true_model,0.9,125,0.01,0.02,1.0
0,true_model,0.9,125,0.01,0.02,1.0
0,true_model,0.9,125,0.01,0.03,1.0
0,true_model,0.9,125,0.01,0.01,1.0
0,VI_model,0.9,125,0.01,0.73,0.0
0,VI_model,0.9,125,0.01,0.06,1.0
0,VI_model,0.9,125,0.01,0.07,0.0
0,VI_model,0.9,125,0.01,0.04,0.0
0,VI_model,0.9,125,0.01,0.02,0.0
0,VI_model,0.9,125,0.01,0.01,1.0
0,VI_model,0.9,125,0.01,0.02,1.0
0,VI_model,0.9,125,0.01,0.02,1.0
0,VI_model,0.9,125,0.01,0.03,1.0
0,VI_model,0.9,125,0.01,0.01,1.0
1,tabular_EDAC,0.1,5,0.01,0.2,0.42258916220899156
1,tabular_EDAC,0.1,5,0.01,0.04,0.8841634616410174
1,tabular_EDAC,0.1,5,0.01,0.2,0.03683758763129028
